dir_name,repository_name,file_name,search_string,taxon_key_id,taxon,scientific_name,species,kingdom,latitude,longitude,coordinate_precision_accuracy,observation_date,location_name,country,region,continent
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,,,,1935-01-01,"China, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,,,,1928-01-01,"China, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,43.60241,145.26683,,2020-06-21,"Japan, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,43.003298,144.266395,,1987-07-20,"Japan, Asia",Japan,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,41.924585,143.248999,,1974-07-12,"Japan, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,2704271,,Poa eminens J.Presl,Arctopoa eminens,Plantae,43.085348,145.10959,,1975-07-15,"Japan, Asia",Japan,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6983312,,"Athous acanthus (Say, 1839)",Athous acanthus,Animalia,46.81,-60.62,,2009-07-21,"Canada, North_America",Canada,Northern America,Americas
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,0.0,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3780725,,Aphelandra acanthus Nees,Aphelandra acanthus,Plantae,-0.35,-78.0,,1979-03-26,"Ecuador, South_America",Ecuador,South America,Americas
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,22.11001,88.75185,,2022-04-17,"India, Asia",India,Southern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,6359819,,Acanthus ilicifolius L.,Acanthus ilicifolius,Plantae,23.98,117.33,,1974-01-01,"China, Asia",China,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415455,,Acanthus mollis L.,Acanthus mollis,Plantae,,,,1965-07-10,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3173198,,Acanthus L.,,Plantae,,,,1987-06-01,"Philippines, Asia",,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415454,,Acanthus ebracteatus Vahl,Acanthus ebracteatus,Plantae,18.516726,110.029085,,1935-01-01,"China, Asia",China,Eastern Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415452,,Acanthus syriacus Boiss.,Acanthus hirsutus,Plantae,32.70194,35.30333,,,"Israel, Asia",Israel,Western Asia,Asia
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,3173198,,Acanthus L.,,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415453,,Acanthus spinosus L.,Acanthus spinosus,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415453,,Acanthus spinosus L.,Acanthus spinosus,Plantae,,,,,,,,
Preferred_nectar,gbif,Acanthaceae,Acanthus eminens,5415453,,Acanthus spinosus L.,Acanthus spinosus,Plantae,,,,,,,,
